1270;org.netbeans.modules.org-netbeans-modules-keyring-parent.RELEASE82.org-netbeans-modules-keyring-parent;org-netbeans-modules-keyring-parent;родительский модуль хранилища ключей в NetBeans
1271;org.netbeans.modules.org-netbeans-modules-masterfs-linux.RELEASE82.org-netbeans-modules-masterfs-linux;org-netbeans-modules-masterfs-linux;Linux модуль главной ФС в NetBeans
1272;org.netbeans.modules.org-netbeans-modules-masterfs-macosx.RELEASE82.org-netbeans-modules-masterfs-macosx;org-netbeans-modules-masterfs-macosx;MacOS модуль главной ФС в NetBeans
1273;org.netbeans.modules.org-netbeans-modules-masterfs-nio2.RELEASE82.org-netbeans-modules-masterfs-nio2;org-netbeans-modules-masterfs-nio2;NIO2 модуль главной ФС в NetBeans
1274;org.netbeans.modules.org-netbeans-modules-masterfs-parent.RELEASE82.org-netbeans-modules-masterfs-parent;org-netbeans-modules-masterfs-parent;родительский модуль главной ФС в NetBeans
1275;org.netbeans.modules.org-netbeans-modules-masterfs.RELEASE82.org-netbeans-modules-masterfs;org-netbeans-modules-masterfs;модуль главной ФС в NetBeans
1276;org.netbeans.modules.org-netbeans-modules-masterfs-windows.RELEASE82.org-netbeans-modules-masterfs-windows;org-netbeans-modules-masterfs-windows;Windows модуль главной ФС в NetBeans
1277;org.netbeans.modules.org-netbeans-modules-options-keymap.RELEASE82.org-netbeans-modules-options-keymap;org-netbeans-modules-options-keymap;модуль настройки keymap в NetBeans
1278;org.netbeans.modules.org-netbeans-modules-progress-ui.RELEASE82.org-netbeans-modules-progress-ui;org-netbeans-modules-progress-ui;UI модуль прогресса в NetBeans
1279;org.netbeans.modules.org-netbeans-modules-spi-actions.RELEASE82.org-netbeans-modules-spi-actions;org-netbeans-modules-spi-actions;SPI модуль действий в NetBeans
1280;org.netbeans.modules.org-netbeans-modules-templates.RELEASE82.org-netbeans-modules-templates;org-netbeans-modules-templates;модуль шаблонов в NetBeans
1281;org.netbeans.modules.org-netbeans-osgi-parent.RELEASE82.org-netbeans-osgi-parent;org-netbeans-osgi-parent;родительский OSGi модуль в NetBeans
1282;org.netbeans.modules.org-netbeans-uihandler-parent-RELEASE82.RELEASE82.org-netbeans-uihandler-parent;org-netbeans-uihandler-parent;родительский модуль обработчиков UI в NetBeans
1283;org.objenesis.objenesis;objenesis;библиотека Objensis для создания объектов без вызова конструктора
1284;org.objenesis.objenesis-parent;objenesis-parent;родительский POM для Objensis
1285;org.opengeo.geodb;geodb;база геоданных от OpenGeo
1286;org.opengeo.geodb-parent;geodb-parent;родительский POM для geodb
1287;org.openjdk.jol.jol-core;jol-core;библиотека JOL (Java Object Layout)
1288;org.openjdk.jol.jol-parent;jol-parent;родительский POM для JOL
1289;org.openoffice.juh;juh;Java UNO Helper API библиотека OpenOffice
1290;org.openoffice.jurt;jurt;библиотека runtime UNO компонентов OpenOffice
1291;org.openoffice.ridl;ridl;библиотека IDL компилятора OpenOffice
1292;org.openoffice.unoil;unoil;UNO Intermediate Language библиотека OpenOffice
1293;org.opentest4j.opentest4j;opentest4j;библиотека для тестирования OpenTest4J
1294;org.ops4j.base;base;базовые классы от Ops4j
1295;org.ops4j.base.ops4j-base-io;ops4j-base-io;модуль ввода-вывода Ops4j Base
1296;org.ops4j.base.ops4j-base-lang;ops4j-base-lang;модуль языка Ops4j Base
1297;org.ops4j.base.ops4j-base-monitors;ops4j-base-monitors;модуль мониторинга Ops4j Base
1298;org.ops4j.base.ops4j-base-store;ops4j-base-store;модуль хранилища Ops4j Base
1299;org.ops4j.master;master;мастер сборка Ops4j
1300;org.ops4j.pax.swissbox;swissbox;набор инструментов Pax Swissbox от Ops4j
1301;org.ops4j.pax.swissbox.pax-swissbox-bnd;pax-swissbox-bnd;интеграция с Bnd в Pax Swissbox
1302;org.ops4j.pax.swissbox.pax-swissbox-tinybundles;pax-swissbox-tinybundles;модуль TinyBundles в Pax Swissbox
1303;org.optaplanner.optaplanner-bom;optaplanner-bom;BOM для OptaPlanner
1304;org.osgi.org.osgi.compendium;org.osgi.compendium;спецификации OSGi Compendium
1305;org.osgi.org.osgi.core;org.osgi.core;спецификации OSGi Core
1306;org.ow2.asm.asm;asm;ядро библиотеки ASM для работы с байт-кодом Java
1307;org.ow2.asm.asm-all;asm-all;упакованный в один JAR вариант библиотеки ASM
1308;org.ow2.asm.asm-analysis;asm-analysis;анализаторы байт-кода на базе ASM
1309;org.ow2.asm.asm-commons;asm-commons;общие классы ASM
1310;org.ow2.asm.asm-parent;asm-parent;родительский POM для ASM
1311;org.ow2.asm.asm-tree;asm-tree;работа с деревом ASM
1312;org.ow2.asm.asm-util;asm-util;утилиты ASM
1313;org.ow2.asm.org-netbeans-libs-testng-parent.RELEASE82.org-netbeans-libs-testng-parent;org-netbeans-libs-testng-parent;родительский POM библиотеки TestNG в NetBeans (копия предыдущего ответа)
1314;org.ow2.ow2;ow2;проекты fondation OW2
1315;org.owasp.encoder.encoder;encoder;библиотека кодирования данных от OWASP Encoder
1316;org.owasp.encoder.encoder-parent;encoder-parent;родительский POM для OWASP Encoder
1317;org.picketbox.picketbox;picketbox;фреймворк безопасности PicketBox от JBoss
1318;org.picketbox.picketbox-aggregator-pom;picketbox-aggregator-pom;объединяющий POM для PicketBox
1319;org.picketbox.picketbox-bare;picketbox-bare;легковесный PicketBox
1320;org.picketbox.picketbox-commons;picketbox-commons;общие классы PicketBox
1321;org.picketbox.picketbox-infinispan;picketbox-infinispan;интеграция PicketBox с Infinispan
1322;org.picketbox.picketbox-parent;picketbox-parent;родительский POM для PicketBox
1323;org.postgis.postgis-jdbc;postgis-jdbc;PostgreSQL/PostGIS JDBC драйвер
1324;org.postgresql.pgjdbc-core-parent;pgjdbc-core-parent;родительский POM для Postgres JDBC
1325;org.postgresql.pgjdbc-versions;pgjdbc-versions;POM версий Postgres JDBC
1326;org.postgresql.postgresql;postgresql;база данных PostgreSQL
1327;org.primefaces.primefaces;primefaces;библиотека PrimeFaces для JSF
1328;org.projectlombok.lombok;lombok;библиотека Project Lombok для автогенерации кода
1329;org.quartz-scheduler.internal.quartz-commonj;quartz-commonj;модуль CommonJ для Quartz
1330;org.quartz-scheduler.internal.quartz-core;quartz-core;ядро планировщика Quartz
1331;org.quartz-scheduler.internal.quartz-jboss;quartz-jboss;модуль JBoss для Quartz
1332;org.quartz-scheduler.internal.quartz-oracle;quartz-oracle;модуль Oracle для Quartz
1333;org.quartz-scheduler.internal.quartz-plugins;quartz-plugins;модуль плагинов Quartz
1334;org.quartz-scheduler.internal.quartz-stubs;quartz-stubs;модуль заглушек Quartz
1335;org.quartz-scheduler.internal.quartz-weblogic;quartz-weblogic;модуль WebLogic для Quartz
1336;org.quartz-scheduler.quartz;quartz;основной модуль Quartz
1337;org.quartz-scheduler.quartz-jobs;quartz-jobs;модуль заданий Quartz
1338;org.quartz-scheduler.quartz-parent;quartz-parent;родительский POM для Quartz
1339;org.reactivestreams.reactive-streams;reactive-streams;спецификация Reactive Streams
1340;org.reflections.reflections;reflections;библиотека Reflections для рефлексии
1341;org.restlet.org.restlet;org.restlet;библиотека Restlet для RESTful web
1342;org.restlet.org.restlet.ext.freemarker;org.restlet.ext.freemarker;расширение Freemarker для Restlet
1343;org.restlet.org.restlet.ext.json;org.restlet.ext.json;расширение JSON для Restlet
1344;org.restlet.org.restlet.ext.spring;org.restlet.ext.spring;расширение Spring для Restlet
1345;org.richfaces.core.richfaces-core-api;richfaces-core-api;API ядра RichFaces
1346;org.richfaces.core.richfaces-core-impl;richfaces-core-impl;реализация ядра RichFaces
1347;org.richfaces.core.richfaces-core-parent;richfaces-core-parent;родительский POM ядра RichFaces
1348;org.richfaces.richfaces-bom;richfaces-bom;объявление зависимостей RichFaces
1349;org.richfaces.richfaces-parent;richfaces-parent;родительский POM RichFaces
1350;org.richfaces.richfaces-root-parent;richfaces-root-parent;корневой родительский POM RichFaces
1351;org.richfaces.ui.common.richfaces-ui-common-aggregator;richfaces-ui-common-aggregator;агрегатор общих модулей UI RichFaces
1352;org.richfaces.ui.common.richfaces-ui-common-api;richfaces-ui-common-api;API общих модулей UI RichFaces
1353;org.richfaces.ui.common.richfaces-ui-common-ui;richfaces-ui-common-ui;реализация общих модулей UI RichFaces
1354;org.richfaces.ui.core.richfaces-ui-core-aggregator;richfaces-ui-core-aggregator;агрегатор основных модулей UI RichFaces
1355;org.richfaces.ui.core.richfaces-ui-core-api;richfaces-ui-core-api;API основных модулей UI RichFaces
1356;org.richfaces.ui.core.richfaces-ui-core-ui;richfaces-ui-core-ui;реализация основных модулей UI RichFaces
1357;org.richfaces.ui.dnd.richfaces-ui-dnd-aggregator;richfaces-ui-dnd-aggregator;агрегатор модулей DnD RichFaces
1358;org.richfaces.ui.dnd.richfaces-ui-dnd-api;richfaces-ui-dnd-api;API модулей DnD RichFaces
1359;org.richfaces.ui.dnd.richfaces-ui-dnd-ui;richfaces-ui-dnd-ui;реализация модулей DnD RichFaces
1360;org.richfaces.ui.input.richfaces-ui-input-aggregator;richfaces-ui-input-aggregator;агрегатор модулей ввода RichFaces
1361;org.richfaces.ui.input.richfaces-ui-input-api;richfaces-ui-input-api;API модулей ввода RichFaces
1362;org.richfaces.ui.input.richfaces-ui-input-ui;richfaces-ui-input-ui;реализация модулей ввода RichFaces
1363;org.richfaces.ui.iteration.richfaces-ui-iteration-aggregator;richfaces-ui-iteration-aggregator;агрегатор итерационных модулей RichFaces
1364;org.richfaces.ui.iteration.richfaces-ui-iteration-api;richfaces-ui-iteration-api;API итерационных модулей RichFaces
1365;org.richfaces.ui.iteration.richfaces-ui-iteration-ui;richfaces-ui-iteration-ui;реализация итерационных модулей RichFaces
1366;org.richfaces.ui.misc.richfaces-ui-misc-aggregator;richfaces-ui-misc-aggregator;агрегатор разных модулей UI RichFaces
1367;org.richfaces.ui.misc.richfaces-ui-misc-ui;richfaces-ui-misc-ui;реализация разных модулей UI RichFaces
1368;org.richfaces.ui.output.richfaces-ui-output-aggregator;richfaces-ui-output-aggregator;агрегатор вывода модулей RichFaces
1369;org.richfaces.ui.output.richfaces-ui-output-api;richfaces-ui-output-api;API вывода модулей RichFaces
1370;org.richfaces.ui.output.richfaces-ui-output-ui;richfaces-ui-output-ui;реализация вывода модулей RichFaces
1371;org.richfaces.ui.richfaces-components-api;richfaces-components-api;API компонентов RichFaces
1372;org.richfaces.ui.richfaces-components-ui;richfaces-components-ui;реализация компонентов RichFaces
1373;org.richfaces.ui.richfaces-ui-aggregator;richfaces-ui-aggregator;агрегатор модулей UI RichFaces
1374;org.richfaces.ui.richfaces-ui-assembler;richfaces-ui-assembler;сборщик UI модулей RichFaces
1375;org.richfaces.ui.richfaces-ui-parent;richfaces-ui-parent;родительский POM UI модулей RichFaces
1376;org.richfaces.ui.static-resources;static-resources;статические ресурсы RichFaces UI
1377;org.richfaces.ui.validator.richfaces-ui-validator-aggregator;richfaces-ui-validator-aggregator;агрегатор валидации RichFaces UI
1378;org.richfaces.ui.validator.richfaces-ui-validator-api;richfaces-ui-validator-api;API валидации RichFaces UI
1379;org.richfaces.ui.validator.richfaces-ui-validator-ui;richfaces-ui-validator-ui;реализация валидации RichFaces UI
1380;org.rnorth.duct-tape.duct-tape;duct-tape;служебная библиотека для склеивания вещей скотчем.
1381;org.rnorth.tcp-unix-socket-proxy;tcp-unix-socket-proxy;прокси для подключения TCP-клиентов к сокетам домена UNIX.
1382;org.rnorth.visible-assertions.visible-assertions;visible-assertions;Библиотека для тестов с видимыми утверждениями.
1383;org.scannotation.scannotation;scannotation;платформа обработки аннотаций для инструментов анализа.
1384;org.scijava.native-lib-loader;native-lib-loader;логика загрузки встроенной библиотеки для SciJava.
1385;org.scijava.pom-scijava;pom-scijava;родительский POM для модулей SciJava.
1386;org.slf4j.jcl-over-slf4j;jcl-over-slf4j;мост ведения журналов Jakarta Commons для SLF4J.
1387;org.slf4j.slf4j-api;slf4j-api;общий интерфейс для фреймворков ведения журналов.
1388;org.slf4j.slf4j-ext;slf4j-ext;модуль расширения для библиотеки SLF4J.
1389;org.slf4j.slf4j-jdk14;slf4j-jdk14;привязка SLF4J для ведения журнала JDK 1.4+.
1390;org.slf4j.slf4j-log4j12;slf4j-log4j12;привязка SLF4J для Log4j 1.2.
1391;org.slf4j.slf4j-parent;slf4j-parent;общий родительский элемент для модулей SLF4J.
1392;org.slf4j.slf4j-simple;slf4j-simple;Простая реализация API SLF4J.
1393;org.sonatype.aether.aether;aether;классы реализации Aether.
1394;org.sonatype.aether.aether-api;aether-api;API ядра Aether.
1395;org.sonatype.aether.aether-impl;aether-impl;внутренности реализации Aether.
1396;org.sonatype.aether.aether-parent;aether-parent;родительский POM для модулей Aether.
1397;org.sonatype.aether.aether-spi;aether-spi;интерфейс поставщика услуг Aether.
1398;org.sonatype.aether.aether-util;aether-util;служебные классы Aether.
1399;org.sonatype.forge.forge-parent;forge-parent;родительский модуль для модулей forge.
1400;org.sonatype.gossip.gossip;gossip;компонент обнаружения служб. Программный интерфейс используется для упрощения разработки Java-приложений и стандартизации программных интерфейсов для Java.  Исходные тексты программы написаны на языке программирования Java.
1401;org.sonatype.gshell.commands.gshell-artifact;gshell-artifact;Команды для работы с артефактами.
1402;org.sonatype.gshell.commands.gshell-commands;gshell-commands;основные классы команд gshell.
1403;org.sonatype.gshell.commands.gshell-file;gshell-file;Команды для работы с файлами.
1404;org.sonatype.gshell.commands.gshell-network;gshell-network;Команды для сетевых операций.
1405;org.sonatype.gshell.commands.gshell-shell;gshell-shell;команды, связанные с оболочкой (терминалом).
1406;org.sonatype.gshell.gshell;gshell;оболочка Groovy.
1407;org.sonatype.gshell.gshell-assembly;gshell-assembly;конфигурация сборки для дистрибутива GShell.
1408;org.sonatype.gshell.gshell-bootstrap;gshell-bootstrap;jar-файлы начальной загрузки для GShell.
1409;org.sonatype.gshell.gshell-core;gshell-core;основные классы для платформы GShell.
1410;org.sonatype.gshell.gshell-io;gshell-io;классы ввода-вывода для GShell.
1411;org.sonatype.gshell.gshell-plexus;gshell-plexus;интеграция Plexus для GShell.
1412;org.sonatype.oss.oss-parent;oss-parent;родительский POM для проектов Sonatype OSS.
1413;org.sonatype.plexus.plexus-build-api;plexus-build-api;API для плагинов сборки Plexus.
1414;org.sonatype.plexus.plexus-cipher;plexus-cipher;поддержка шифрования/дешифрования.
1415;org.sonatype.plexus.plexus-sec-dispatcher;plexus-sec-dispatcher;компоненты, связанные с безопасностью.
1416;org.sonatype.sisu.inject.containers;containers;классы контейнеров внедрения зависимостей.
1417;org.sonatype.sisu.inject.guava-parent;guava-parent;Родитель для модулей на основе Guava.
1418;org.sonatype.sisu.inject.guice-bean;guice-bean;интеграция Guice для внедрения Bean-компонентов.
1419;org.sonatype.sisu.inject.guice-bean-binders;guice-bean-binders;помощники привязки для Guice.
1420;org.sonatype.sisu.inject.guice-bean-containers;guice-bean-containers;интеграция Guice для контейнеров.
1421;org.sonatype.sisu.inject.guice-bean-converters;guice-bean-converters;интеграция Guice для конвертеров.
1422;org.sonatype.sisu.inject.guice-bean-inject;guice-bean-inject;классы, связанные с внедрением для Guice.
1423;org.sonatype.sisu.inject.guice-bean-locators;guice-bean-locators;интеграция Guice для классов локаторов.
1424;org.sonatype.sisu.inject.guice-bean-reflect;guice-bean-reflect;интеграция отражений для Guice.
1425;org.sonatype.sisu.inject.guice-bean-scanners;guice-bean-scanners;интеграция сканирования bean-компонентов для Guice.
1426;org.sonatype.sisu.inject.guice-parent;guice-parent;общий родительский элемент для модулей Guice.
1427;org.sonatype.sisu.inject.guice-plexus;guice-plexus;интеграция Plexus для Guice.
1428;org.sonatype.sisu.inject.guice-plexus-binders;guice-plexus-binders;помощники привязки Plexus для Guice.
1429;org.sonatype.sisu.inject.guice-plexus-converters;guice-plexus-converters;интеграция конвертера для Plexus/Guice.
1430;org.sonatype.sisu.inject.guice-plexus-locators;guice-plexus-locators;интеграция локаторов для Plexus/Guice.
1431;org.sonatype.sisu.inject.guice-plexus-metadata;guice-plexus-metadata;сопоставление метаданных Plexus для Guice.
1432;org.sonatype.sisu.inject.guice-plexus-scanners;guice-plexus-scanners;интеграция сканера для Plexus/Guice.
1433;org.sonatype.sisu.inject.guice-plexus-shim;guice-plexus-shim;слой прокладки для Plexus/Guice.
1434;org.sonatype.sisu.sisu-guava;sisu-guava;Зависимость для библиотеки Guava.
1435;org.sonatype.sisu.sisu-guice;sisu-guice;основной модуль для интеграции Guice.
1436;org.sonatype.sisu.sisu-inject;sisu-inject;Общие интерфейсы внедрения.
1437;org.sonatype.sisu.sisu-inject-bean;sisu-inject-bean;классическая поддержка внедрения зависимостей.
1438;org.sonatype.sisu.sisu-inject-plexus;sisu-inject-plexus;библиотеки интеграции Plexus.
1439;org.sonatype.sisu.sisu-parent;sisu-parent;родительский POM для всех модулей Sisu.
1440;org.sonatype.spice.spice-parent;spice-parent;родительский POM для плагинов Spice (помощник по сборке).
1441;org.springframework.batch.spring-batch-core;spring-batch-core;основная логика обработки Spring Batch.
1442;org.springframework.batch.spring-batch-infrastructure;spring-batch-infrastructure;классы инфраструктуры Spring Batch
1443;org.springframework.batch.spring-batch-parent;spring-batch-parent;родительский POM модулей Spring Batch
1444;org.springframework.ldap.spring-ldap-core;spring-ldap-core;основные классы для Spring LDAP
1445;org.springframework.ldap.spring-ldap-ldif-core;spring-ldap-ldif-core;поддержка LDIF в Spring LDAP
1446;org.springframework.ldap.spring-ldap-parent;spring-ldap-parent;родительский POM модулей Spring LDAP
1447;org.springframework.ldap.spring-ldap-test;spring-ldap-test;утилиты тестирования для Spring LDAP
1448;org.springframework.security.spring-security-config;spring-security-config;поддержка конфигурации безопасности
1449;org.springframework.security.spring-security-core;spring-security-core;основные компоненты безопасности
1450;org.springframework.security.spring-security-crypto;spring-security-crypto;Криптографические утилиты
1451;org.springframework.security.spring-security-ldap;spring-security-ldap;поддержка аутентификации LDAP
1452;org.springframework.security.spring-security-web;spring-security-web;интеграция веб-безопасности
1453;org.springframework.spring-aop;spring-aop;поддержка АОП
1454;org.springframework.spring-asm;spring-asm;библиотеки манипулирования байт-кодом
1455;org.springframework.spring-beans;spring-beans;поддержка Beans
1456;org.springframework.spring-context;spring-context;Контексты приложения
1457;org.springframework.spring-context-support;spring-context-support;дополнительные классы поддержки контекста.
1458;org.springframework.spring-core;spring-core;основные утилиты
1459;org.springframework.spring-expression;spring-expression;поддержка языка выражений
1460;org.springframework.spring-jdbc;spring-jdbc;поддержка JDBC
1461;org.springframework.spring-parent;spring-parent;родительский POM для всех модулей Spring Framework
1462;org.springframework.spring-test;spring-test;утилиты тестирования
1463;org.springframework.spring-tx;spring-tx;Управление транзакциями
1464;org.springframework.spring-web;spring-web;веб-поддержка
1465;org.springframework.spring-webmvc;spring-webmvc;платформа MVC
1466;org.swinglabs.swing-layout;swing-layout;пользовательский менеджер компоновки для Swing
1467;org.swinglabs.swingx.swingx-action;swingx-action;модуль «Действия»
1468;org.swinglabs.swingx.swingx-autocomplete;swingx-autocomplete;компонент автозаполнения
1469;org.swinglabs.swingx.swingx-common;swingx-common;Общие утилиты
1470;org.swinglabs.swingx.swingx-core;swingx-core;основные компоненты SwingX
1471;org.swinglabs.swingx.swingx-graphics;swingx-graphics;Графические компоненты
1472;org.swinglabs.swingx.swingx-mavensupport;swingx-mavensupport;поддержка Maven
1473;org.swinglabs.swingx.swingx-painters;swingx-painters;Пользовательские рисователи
1474;org.swinglabs.swingx.swingx-plaf;swingx-plaf;подключаемый внешний вид
1475;org.swinglabs.swingx.swingx-project;swingx-project;определения родительского проекта
1476;org.testcontainers.database-commons;database-commons;общая логика тестирования базы данных.
1477;org.testcontainers.jdbc;jdbc;поддержка соединения JDBC
1478;org.testcontainers.postgresql;postgresql;образ контейнера PostgreSQL
1479;org.testcontainers.testcontainers;testcontainers;оркестровка контейнеров
1480;org.testng.testng;testng;платформа TestNG
1481;org.tukaani.xz;xz;библиотека сжатия XZ
1482;org.vafer.jdependenty;jdependenty;инструмент анализатора зависимостей.
1483;org.w3c.css.sac;sac;поддержка синтаксического анализа CSS
1484;org.wicketstuff.htmlvalidator;htmlvalidator;интеграция проверки HTML для Wicket
1485;org.wildfly.arquillian.wildfly-arquillian-common;wildfly-arquillian-common;общие классы, используемые интеграцией WildFly Arquillian.
1486;org.wildfly.arquillian.wildfly-arquillian-common-domain;wildfly-arquillian-common-domain;развертывание и управление доменом.
1487;org.wildfly.arquillian.wildfly-arquillian-container-domain-managed;wildfly-arquillian-container-domain-managed;Контейнер домена в управляемом режиме.
1488;org.wildfly.arquillian.wildfly-arquillian-container-domain-remote;wildfly-arquillian-container-domain-remote;Контейнер домена в удаленном режиме.
1489;org.wildfly.arquillian.wildfly-arquillian-container-embedded;wildfly-arquillian-container-embedded;конфигурация встроенного контейнера.
1490;org.wildfly.arquillian.wildfly-arquillian-container-managed;wildfly-arquillian-container-managed;конфигурация управляемого контейнера.
1491;org.wildfly.arquillian.wildfly-arquillian-container-remote;wildfly-arquillian-container-remote;настройка удаленного контейнера.
1492;org.wildfly.arquillian.wildfly-arquillian-parent;wildfly-arquillian-parent;родительский POM для WildFly Arquillian.
1493;org.wildfly.arquillian.wildfly-arquillian-protocol-jmx;wildfly-arquillian-protocol-jmx;протокол JMX для управления контейнером.
1494;org.wildfly.bom.jboss-bom-parent;jboss-bom-parent;родительский POM для спецификаций.
1495;org.wildfly.bom.jboss-javaee-7.0-wildfly;jboss-javaee-7.0-wildfly;спецификация для Java EE 7 на WildFly.
1496;org.wildfly.bom.jboss-javaee-7.0-wildfly-with-hibernate3;jboss-javaee-7.0-wildfly-with-hibernate3;включает Hibernate 3.
1497;org.wildfly.bom.jboss-javaee-7.0-wildfly-with-tools;jboss-javaee-7.0-wildfly-with-tools;включает инструменты разработчика.
1498;org.wildfly.bom.jboss-javaee-7.0-with-hibernate;jboss-javaee-7.0-with-hibernate;Java EE 7 с Hibernate.
1499;org.wildfly.bom.jboss-javaee-7.0-with-tools;jboss-javaee-7.0-with-tools;Java EE 7 с инструментами.
1500;org.wildfly.checkstyle.wildfly-checkstyle-config;wildfly-checkstyle-config;конфигурация Checkstyle.
1501;org.wildfly.common.wildfly-common;wildfly-common;общие классы для проектов WildFly.
1502;org.wildfly.core.wildfly-cli;wildfly-cli;интерфейс командной строки для управления серверами.
1503;org.wildfly.core.wildfly-controller;wildfly-controller;реализация центрального контроллера контейнера.
1504;org.wildfly.core.wildfly-controller-client;wildfly-controller-client;Клиентские библиотеки для контроллера.
1505;org.wildfly.core.wildfly-core-build;wildfly-core-build;логика сборки и файлы.
1506;org.wildfly.core.wildfly-core-dist;wildfly-core-dist;Упаковка дистрибутива.
1507;org.wildfly.core.wildfly-core-feature-pack;wildfly-core-feature-pack;пакеты дополнительных функций.
1508;org.wildfly.core.wildfly-core-model-test;wildfly-core-model-test;тесты модели на контроллере.
1509;org.wildfly.core.wildfly-core-model-test-controller-optional;wildfly-core-model-test-controller-optional;дополнительные тесты модели контроллера.
1510;org.wildfly.core.wildfly-core-model-test-framework;wildfly-core-model-test-framework;Тестовая среда для модельных тестов.
1511;org.wildfly.core.wildfly-core-model-test-tests;wildfly-core-model-test-tests;реализации модельных тестов.
1512;org.wildfly.core.wildfly-core-parent;wildfly-core-parent;Родительский POM.
1513;org.wildfly.core.wildfly-core-security;wildfly-core-security;классы, связанные с безопасностью.
1514;org.wildfly.core.wildfly-core-security-api;wildfly-core-security-api;API безопасности.
1515;org.wildfly.core.wildfly-core-security-parent;wildfly-core-security-parent;Родительский элемент безопасности.
1516;org.wildfly.core.wildfly-core-test-runner;wildfly-core-test-runner;средство запуска системных тестов.
1517;org.wildfly.core.wildfly-core-testsuite-shared;wildfly-core-testsuite-shared;общая логика тестирования системы.
1518;org.wildfly.core.wildfly-deployment-repository;wildfly-deployment-repository;обработка репозитория развертывания.
1519;org.wildfly.core.wildfly-deployment-scanner;wildfly-deployment-scanner;сканер развертывания.
1520;org.wildfly.core.wildfly-domain-http;wildfly-domain-http;API управления доменом HTTP.
1521;org.wildfly.core.wildfly-domain-http-error-context;wildfly-domain-http-error-context;обработка ошибок.
1522;org.wildfly.core.wildfly-domain-http-interface;wildfly-domain-http-interface;HTTP-интерфейсы для домена.
1523;org.wildfly.core.wildfly-domain-management;wildfly-domain-management;интерфейс управления доменом.
1524;org.wildfly.core.wildfly-embedded;wildfly-embedded;Функциональность встроенного сервера.
1525;org.wildfly.core.wildfly-host-controller;wildfly-host-controller;реализация хост-контроллера.
1526;org.wildfly.core.wildfly-io;wildfly-io;классы, связанные с вводом-выводом.
1527;org.wildfly.core.wildfly-io-bom;wildfly-io-bom;зависимости ввода-вывода.
1528;org.wildfly.core.wildfly-io-tests;wildfly-io-tests;тесты ввода-вывода.
1529;org.wildfly.core.wildfly-jmx;wildfly-jmx;интеграция подсистемы JMX.
1530;org.wildfly.core.wildfly-launcher;wildfly-launcher;Поддержка запуска сервера.
1531;org.wildfly.core.wildfly-logging;wildfly-logging;Инициализация ведения журнала.
1532;org.wildfly.core.wildfly-management-client-content;wildfly-management-client-content;клиент протокола управления.
1533;org.wildfly.core.wildfly-model-test;wildfly-model-test;Функциональность тестирования базовой модели.
1534;org.wildfly.core.wildfly-network;wildfly-network;Сетевые библиотеки.
1535;org.wildfly.core.wildfly-patching;wildfly-patching;установка патча.
1536;org.wildfly.core.wildfly-platform-mbean;wildfly-platform-mbean;интеграция платформы MBean.
1537;org.wildfly.core.wildfly-process-controller;wildfly-process-controller;Контроллер процесса.
1538;org.wildfly.core.wildfly-protocol;wildfly-protocol;протоколы удаленного взаимодействия.
1539;org.wildfly.core.wildfly-remoting;wildfly-remoting;реализация подсистемы удаленного взаимодействия.
1540;org.wildfly.core.wildfly-remoting-parent;wildfly-remoting-parent;Родитель для удаленного взаимодействия.
1541;org.wildfly.core.wildfly-remoting-test;wildfly-remoting-test;тесты удаленного взаимодействия.
1542;org.wildfly.core.wildfly-request-controller;wildfly-request-controller;контроллер по запросу.
1543;org.wildfly.core.wildfly-self-contained;wildfly-self-contained;автономный дистрибутив.
1544;org.wildfly.core.wildfly-server;wildfly-server;Общая реализация сервера.
1545;org.wildfly.core.wildfly-subsystem-test;wildfly-subsystem-test;интеграционные тесты подсистемы.
1546;org.wildfly.core.wildfly-subsystem-test-framework;wildfly-subsystem-test-framework;Тестовая среда.
1547;org.wildfly.core.wildfly-subsystem-test-parent;wildfly-subsystem-test-parent;родительский элемент для тестов подсистемы.
1548;org.wildfly.core.wildfly-subsystem-test-tests;wildfly-subsystem-test-tests;тестирует реализации.
1549;org.wildfly.core.wildfly-threads;wildfly-threads;утилиты многопоточности.
1550;org.wildfly.core.wildfly-version;wildfly-version;классы отчетов о версиях.
1551;org.wildfly.security.wildfly-elytron;wildfly-elytron;структура безопасности для WildFly
1552;org.wildfly.security.wildfly-security-manager;wildfly-security-manager;реализация менеджера безопасности
1553;org.wildfly.wildfly-client-all;wildfly-client-all;комплекты клиентских адаптеров для серверов WildFly.
1554;org.wildfly.wildfly-clustering;wildfly-clustering;расширение кластеризации для WildFly.
1555;org.wildfly.wildfly-clustering-infinispan;wildfly-clustering-infinispan;поставщик кластеризации на базе Infinispan
1556;org.wildfly.wildfly-clustering-infinispan-spi;wildfly-clustering-infinispan-spi;Infinispan SPI для кластеризации
1557;org.wildfly.wildfly-clustering-marshalling;wildfly-clustering-marshalling;поддержка сортировки для кластеризации
1558;org.wildfly.wildfly-clustering-service;wildfly-clustering-service;реализация основного сервиса кластеризации
1559;org.wildfly.wildfly-ee;wildfly-ee;корпоративное расширение для WildFly.
1560;org.wildfly.wildfly-ejb-client-bom;wildfly-ejb-client-bom;спецификация клиентского адаптера EJB
1561;org.wildfly.wildfly-iiop-openjdk;wildfly-iiop-openjdk;поддержка IIOP для EJB/CORBA
